供应商ID,W001,W002,W003,W004,W005,W006,W007,W008,W009,W010,W011,W012,W013,W014,W015,W016,W017,W018,W019,W020,W021,W022,W023,W024
S047,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333336,0.08333333333333334,0.18333333333333332,0.32999999999999996,0.3333333333333333,0.425,0.2,0.3083333333333333,0.3,0.05,0.2,0.2,0.0,0.0,0.0
S048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.20833333333333331,0.08571428571428572,0.26666666666666666,0.25416666666666665,0.15,0.275,0.4,0.45833333333333337,0.1,0.0,0.1,0.0,0.05,0.0,0.0
S049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.175,0.175,0.0,0.05,0.16666666666666666,0.0,0.06666666666666667,0.0,0.1,0.3,0.0,0.05,0.0,0.1
S050,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666665,0.125,0.26666666666666666,0.275,0.175,0.20416666666666666,0.1,0.4,0.2,0.1,0.0,0.1,0.1,0.0,0.0
S051,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.35,0.06666666666666667,0.05,0.05,0.0,0.3,0.2,0.05,0.0,0.0,0.0,0.0,0.0
S052,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14166666666666666,0.175,0.25,0.13,0.18333333333333332,0.275,0.0,0.31333333333333335,0.2,0.1,0.0,0.1,0.05,0.0,0.0
S053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11666666666666665,0.08,0.24666666666666667,0.29166666666666663,0.2857142857142857,0.23333333333333334,0.1,0.31333333333333335,0.275,0.1,0.1,0.2,0.1,0.0,0.0
S054,0.6833333333333333,0.0,0.2982142857142857,0.25,0.1,0.0,0.0,0.1,0.26666666666666666,0.5380952380952381,0.6208333333333333,0.7958333333333333,0.5666666666666667,0.7416666666666667,0.7766666666666666,0.781547619047619,0.4223809523809524,0.894047619047619,0.36666666666666664,0.5666666666666667,0.525,0.25952380952380955,0.375,0.5604166666666666
S055,0.9108008611544045,1.0003802292185864,0.917280193437677,0.9674229492477423,0.9272775153680091,0.9720612639793828,0.9355926748689907,3.3086766579054023,0.9396297693254254,0.9365379814346957,0.9521816483406781,2.4965168278592698,0.9442359731227168,0.9132783605224881,0.9596906511219215,2.837081689931507,2.718951801357167,3.086139441195653,0.9113206177958793,3.6406671858187303,0.909357209369315,2.9955576543735147,2.7667711735445724,0.8876121067691638
S056,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.41666666666666663,0.15,0.1,0.15,0.1,0.3466666666666667,0.1,0.2,0.0,0.1,0.0,0.0,0.0
S057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.325,0.16666666666666666,0.2,0.0,0.13333333333333333,0.15416666666666665,0.05,0.075,0.2,0.05,0.3,0.0,0.05,0.0,0.05
S058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.35,0.075,0.0,0.35,0.1,0.22999999999999998,0.2,0.05,0.0,0.1,0.1,0.0,0.0
S059,0.3,0.1,0.1,0.5,0.2,0.3,0.4,0.2,0.1,0.4,10.2,0.3,0.1,0.0,0.2,0.2,0.6,0.2,0.1,0.5,0.3,0.2,0.0,15.1
S060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8758694083694083,0.0,0.0,0.0,0.0,0.0,0.0
S061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.18333333333333332,0.18,0.45,0.37666666666666665,0.18333333333333335,0.255,0.05,0.27999999999999997,0.275,0.05,0.1,0.1,0.15,0.0,0.0
S062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.09,0.08333333333333334,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
S063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.45,0.55,0.6666666666666667,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.05,0.075,0.0,0.0,0.0
S064,0.6675,0.0,0.735,0.0,0.893095238095238,0.0,0.7,0.0,0.6166666666666666,0.14166666666666666,0.7607142857142857,0.1,0.6966666666666665,0.0,0.8416666666666668,0.08,0.72,0.2,0.8566666666666667,0.1,0.775,0.0,0.6849999999999999,0.1
S065,0.1,0.2,1.0033011433011434,0.2,0.0,0.5,0.3,0.2,0.3,0.4,0.3,0.3,0.1,0.4,0.4,0.4,0.3,0.2,0.18333333333333335,0.3,0.2,0.2,0.4,0.2
S066,0.7383333333333333,0.1,0.8833333333333334,0.0,0.7648809523809523,0.0,0.7008333333333333,0.0,0.7383333333333333,0.2,0.6883333333333334,0.2,13.940714285714284,0.1,0.8216666666666667,0.43,0.7075,0.1,0.635,0.0,0.7,0.3,0.7576190476190476,0.3
S067,0.45,0.8,0.75,0.5666666666666667,0.5,0.5,0.6,0.6,0.4666666666666667,0.75,0.6166666666666666,0.425,0.6,0.41666666666666663,0.7666666666666667,0.8,0.7,0.7166666666666667,0.5,0.4,0.7,0.75,0.6166666666666666,0.5666666666666667
S068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.14642857142857144,0.0,0.0,0.21666666666666665,0.35,0.2,0.075,0.06666666666666667,0.15,0.2,0.0,0.0,0.0
S069,0.6,0.0,0.1,0.0,0.3,0.0,0.2,0.1,0.35,0.2523809523809524,0.45,0.425,0.6458333333333333,0.45,0.615909090909091,0.5409090909090909,0.5291666666666666,0.21666666666666665,0.55,0.2,0.15,0.2,0.4,0.0
S070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.575,0.18333333333333335,0.1,0.0,0.15,0.16666666666666666,0.05,0.11666666666666665,0.25,0.0,0.1,0.0,0.25,0.0,0.06666666666666667
S071,0.0,0.0,1.0972947209160024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.36666666666666664,0.1,0.1,0.11666666666666665,0.1,0.16999999999999998,0.35,0.1,0.0,0.1,0.0,0.0,0.0
S073,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.125,0.1,0.0,0.0,0.13571428571428573,0.1,0.3,0.06666666666666667,0.1,0.0,0.1,0.0,0.1,0.1
S074,0.8911567433045813,0.2786794187251853,0.8819327731092436,0.2583176272195219,0.8799076127124907,0.21056910569105688,19.12404183602657,0.17073170731707316,50.80720982919344,51.097507149070964,13.35776449041155,0.5458210744251935,34.067254133604806,6.089473684210526,0.7973595848595848,2.73276955602537,0.7924865976102857,0.47886983435887187,102.72980174685271,0.5602564102564103,130.84270179581188,0.42154479213156587,0.9486182729012571,0.3649468449397628
S075,0.9,0.1,0.8073809523809523,0.0,0.7333333333333333,0.0,0.6166666666666667,0.0,0.805,0.18333333333333335,0.7249999999999999,0.275,0.8833333333333332,0.0,0.7383333333333334,0.13,0.6766666666666666,0.1,0.6633333333333333,0.0,0.8216666666666667,0.0,0.7050000000000001,0.1
S076,0.8966666666666667,0.3416666666666667,0.6833333333333333,0.4833333333333333,0.525,0.61,0.8333333333333333,0.5,0.5583333333333333,0.5833333333333334,0.8700000000000001,0.65,0.725,0.9166666666666667,0.7833333333333333,0.7916666666666667,0.55,0.8,0.4916666666666667,0.6666666666666667,0.5666666666666667,0.7666666666666666,0.45,0.5666666666666667
S077,0.05,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0847457627118644,0.15,0.1,0.0,0.0,0.0,0.06666666666666667,0.175,0.05,0.1,0.0,0.0,0.1,0.0
S078,0.0,0.0,0.8481313131313131,0.0,0.0,0.6326653738418444,0.8410486662904727,0.9971296580455741,1.1660741712177336,0.9774027541134123,0.46282981438661663,2.3765444015444017,0.35725265834489134,0.5669867851446799,0.3561718156057779,0.31308774834437086,2.426838003552805,0.2751810488898321,1.025137903861308,0.3752949040578798,0.18651778329197682,0.17691629955947136,0.0967741935483871,0.0
S079,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.11666666666666667,0.21666666666666665,0.2833333333333333,0.225,0.21666666666666665,0.0,0.2523809523809524,0.275,0.05,0.0,0.0,0.1,0.0,0.0
S080,0.9625895690643566,0.9303444286595125,1.097936297026396,0.7985250609375454,1.0362353451150363,0.9203540036704336,0.9744945497074375,0.8566082723763946,0.9668541197256303,0.8013710172201856,0.9545404021250341,0.8789490120074828,0.9814092588474173,0.975699934123847,0.9706397157757622,0.8876151577521048,0.9971605767832408,0.8586309389535195,1.0260230689695315,1.5253688328147568,0.993882877857254,0.8884358757184845,0.9748209625569924,0.8335310919880875
S081,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.18,0.0,0.0,0.0,0.3269230769230769,0.2,0.15,0.1,0.1,0.32999999999999996,0.2,0.2,0.0,0.05
S082,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.2,0.2,0.16666666666666669,0.2,0.2833333333333333,0.4666666666666666,0.2611111111111111,0.0,0.06666666666666667,0.15,0.1,0.0,0.06666666666666667
S083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.26666666666666666,0.05,0.05,0.2,0.0,0.2833333333333333,0.1,0.1,0.0,0.0,0.0,0.0,0.0
S084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29166666666666663,0.3288888888888889,0.11666666666666665,0.205,0.15,0.0,0.08888888888888888,0.08,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.075,0.2,0.2,0.25,0.1875,0.125,0.21904761904761902,0.3,0.1,0.0,0.1,0.1,0.0,0.0
S086,0.9614535448303816,0.0,1.0291263478895798,0.0,0.0,0.8598595848595847,0.7573809523809524,18.20198051948052,8.763492063492064,34.10333333333333,30.588888888888892,34.03904761904762,28.443333333333335,0.8323809523809522,0.7709706959706959,56.28416666666667,0.7433333333333333,0.7707142857142857,0.8123809523809523,16.34845238095238,33.94309523809524,50.69666666666667,0.7633333333333334,0.8516666666666668
S087,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.27999999999999997,0.1833333333333333,0.16666666666666666,2.55,0.2333333333333333,0.15,0.3732142857142857,0.2,0.1,0.0,0.25,0.0,0.0,0.0
S088,0.905,0.1,0.7,0.1,0.6616666666666666,0.1,0.5833333333333333,0.3,0.7550000000000001,0.23333333333333334,0.779047619047619,0.21666666666666665,0.7957142857142857,0.35,0.7425,0.16666666666666666,0.6898809523809525,0.2875,1.8541666666666667,0.2,0.7583333333333333,0.2,0.9916666666666668,0.1
S089,0.08571428571428572,0.0,0.3075,0.12142857142857144,0.06666666666666667,0.0,0.0,0.1,0.1,0.20555555555555555,0.15,0.16666666666666666,0.0,0.0,0.15,0.05,0.0,0.1,0.0,0.0,0.0,0.058823529411764705,0.14215686274509803,0.14642857142857144
S090,0.15,0.0,0.13382352941176473,0.1276315789473684,0.1,0.0,0.0,0.1,0.0,0.3625,6.066666666666666,0.18,0.2,0.05,0.15,0.05,0.1,0.1,0.0,0.0,0.0,0.18888888888888888,0.16590909090909092,0.13695652173913042
S091,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11666666666666665,0.18571428571428572,0.26666666666666666,0.2375,0.36666666666666664,0.18333333333333332,0.1,0.4341666666666667,0.21666666666666665,0.1,0.1,0.0,0.0,0.0,0.0
S092,0.7300000000000001,0.1,0.7083333333333333,0.0,0.7288888888888889,0.1,0.7933333333333333,0.0,0.8,0.16666666666666666,0.5157142857142857,0.2,0.6766666666666667,0.2,0.9208333333333334,0.1125,0.8633333333333333,0.15,0.7107142857142856,0.0,0.8216666666666667,0.0,0.771547619047619,0.0
S093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08571428571428572,0.05,0.225,0.0,0.0,0.1,0.075,0.1,0.2,0.0,0.08,0.0,0.0,0.06666666666666667,0.08
S094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.38,0.3,0.15,0.0,0.25,0.08,0.15,0.0,0.2,0.1,0.0,0.1,0.3,0.0,0.13333333333333333
S095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.19761904761904764,0.05,0.0,0.05,0.2,0.3,0.2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
S096,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1388888888888889,0.12,0.2625,0.16666666666666666,0.24166666666666664,0.05,0.39666666666666667,0.25,0.15,0.0,0.3,0.0,0.0,0.0
S097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666665,20.283333333333335,200.39666666666668,0.33571428571428574,0.2,23.05,0.1,150.15833333333333,0.4,0.1,0.0,0.1,0.2,0.0,0.0
S098,0.7,0.85,0.5583333333333333,0.75,0.75,0.6233333333333333,0.6,0.25,0.7023809523809523,0.41666666666666663,1.4166666666666665,1.025,0.8416666666666668,1.3,0.6799999999999999,0.6166666666666666,0.9166666666666666,0.5333333333333333,0.6,0.5916666666666667,0.9099999999999999,0.725,0.7,0.8583333333333334
S099,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14166666666666666,0.18,0.25,0.19166666666666665,0.2166666666666667,0.225,0.15,0.16999999999999998,0.11666666666666665,0.15,0.0,0.2,0.0,0.0,0.0
S100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.075,0.23428571428571426,0.1,0.0,0.2857142857142857,0.21666666666666665,0.31666666666666665,0.25,0.1,0.0,0.0,0.0,0.0,0.0
S101,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.26666666666666666,0.38333333333333336,0.18333333333333332,0.11428571428571428,0.06666666666666667,4.0,0.45,0.27999999999999997,0.15,0.1,0.05,0.1,0.1,0.0,0.0
S102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.31666666666666665,10.36,0.53,0.515,0.36666666666666664,4.391666666666667,5.525,0.655,0.3833333333333333,0.15,10.0,0.35,0.1,0.0,0.0
S103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.0,0.05,0.1,0.05,0.5,0.29,0.2,0.1,0.1,0.0,0.0,0.0
S104,0.8186345136345137,0.45,0.0,5.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15833333333333335,0.23333333333333334,0.43571428571428567,0.25416666666666665,0.25,0.30000000000000004,0.2,0.585,0.1,0.0,0.0,0.0,0.0,0.0,0.0
